,Student Strikes 2017,,,,Hurricane Maria,,,,Power outages 2018-2019,,,,Earthquakes 2019,,,,Covid-19,,,
,Q1,,Q2,,Q1,,Q2,,Q1,,Q2,,Q1,,Q2,,Q1,,Q2,
A1,7,0.076086956521739,5,0.054945054945055,26,0.282608695652174,12,0.131868131868132,8,0.086956521739131,5,0.054945054945055,12,0.130434782608696,5,0.055555555555556,51,0.56043956043956,60,0.659340659340659
A2,18,0.195652173913043,20,0.21978021978022,25,0.271739130434783,23,0.252747252747253,32,0.347826086956522,19,0.208791208791209,22,0.239130434782609,20,0.222222222222222,26,0.285714285714286,18,0.197802197802198
A3,16,0.173913043478261,25,0.274725274725275,22,0.239130434782609,23,0.252747252747253,17,0.184782608695652,51,0.56043956043956,16,0.173913043478261,53,0.588888888888889,9,0.098901098901099,9,0.098901098901099
A4,12,0.130434782608696,7,0.076923076923077,2,0.021739130434783,18,0.197802197802198,22,0.239130434782609,4,0.043956043956044,18,0.195652173913043,2,0.022222222222222,2,0.021978021978022,0,0
A5,7,0.076086956521739,2,0.021978021978022,7,0.076086956521739,5,0.054945054945055,5,0.054347826086957,3,0.032967032967033,14,0.152173913043478,3,0.033333333333333,2,0.021978021978022,3,0.032967032967033
A6,32,0.347826086956522,32,0.351648351648352,10,0.108695652173913,10,0.10989010989011,8,0.086956521739131,9,0.098901098901099,10,0.108695652173913,7,0.077777777777778,1,0.010989010989011,1,0.010989010989011
Total,92,,91,,92,,91,,92,,91,,92,,90,,91,,91,
