2020-10-25 16:07:19,"b'Mientras Puerto Rico sufr\xc3\xada los estragos del Hurac\xc3\xa1n Mar\xc3\xada, Jenniffer Gonz\xc3\xa1lez se entreg\xc3\xb3 a la \xe2\x80\x98dolce vita\xe2\x80\x99 con mil\xe2\x80\xa6 https://t.co/7Ok5FTm6h5'"
2020-10-25 16:02:36,b'RT @pedropierluisi: Nuestra gente no puede esperar m\xc3\xa1s. Voy a asegurarme de que se materialicen y se inviertan debidamente todos los fondos\xe2\x80\xa6'
2020-10-25 15:33:39,b'@MUDDLAW Lo que no se puede olvidar y perdonar es como el PNP de turno reparti\xc3\xb3 $$$$ a mansalva a sus amigos del al\xe2\x80\xa6 https://t.co/mIfgVF7a4s'
2020-10-25 14:53:55,"b'""Cuando un hurac\xc3\xa1n devasta a Puerto Rico, se supone que un presidente debe ayudarlo a reconstruir, no tirar toallas\xe2\x80\xa6 https://t.co/qW0SxnAuPG'"
2020-10-25 14:23:23,"b'RT @PanchoMoncho: QU\xc3\x89 DESASTRE, SON PEORES QUE EL HURAC\xc3\x81N MARIA, abre los ojos \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80 https://t.co/ieehyJt6F9'"
2020-10-25 12:33:42,"b'@ElNuevoDia No olvido. Hurac\xc3\xa1n Maria. Cuantas veces visito a los hu\xc3\xa9rfanos, enfermos, ancianos o viudos(a).  Memori\xe2\x80\xa6 https://t.co/TioSb39pfU'"
2020-10-25 11:42:27,b'@normandoh Estamos perdiendo el tiempo. Si la navidades para el Hurac\xc3\xa1n Maria fueron triste est\xc3\xa1 van hacer peor. El\xe2\x80\xa6 https://t.co/ecf74zAyBv'
2020-10-25 10:55:28,b'@drcorazon2016 @POTUS44 @BarackObama Los que vivimos el huracan Maria sabemos que trump lo \xc3\xbanico que hizo fue burla\xe2\x80\xa6 https://t.co/k7XxGtoHBM'
2020-10-25 10:50:12,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/1hsHRlWjQg'
2020-10-25 05:52:04,b'\xe2\x99\xbb\xef\xb8\x8f El observatorio de Arecibo vuelve a la vida tras el hurac\xc3\xa1n Mar\xc3\xada... https://t.co/eeb0xfa4Wh'
2020-10-25 05:40:34,"b'QU\xc3\x89 DESASTRE, SON PEORES QUE EL HURAC\xc3\x81N MARIA, abre los ojos \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80 https://t.co/ieehyJt6F9'"
2020-10-25 03:58:54,b'RT @MauVila: Aqu\xc3\xad les platico sobre los apoyos que estamos entregando en coordinaci\xc3\xb3n con la @SEDENAmx a familias afectadas por la tormenta\xe2\x80\xa6'
2020-10-25 03:01:15,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:13,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:12,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
2020-10-25 03:01:10,"b'RT @RenanBarrera: Con el programa M\xc3\xa9dico a Domicilio, podemos ayudar a las y los afectados por el hurac\xc3\xa1n #Delta. Visitamos la comisar\xc3\xada de\xe2\x80\xa6'"
